sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,when,when_text_start,when_text_end,when_text,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
glucophage xr 1 tablet by mouth daily,,,,,1,,tablet,13,22, 1 tablet,,,,,,,by mouth,23,31,by mouth,1,,1,,day,,,,,,,,32,37,daily,daily,,,,,,,,,,,,,,,
glucophage xr 1 tablet by mouth every evening,,,,,1,,tablet,13,22, 1 tablet,,,,,,,by mouth,23,31,by mouth,1,,1,,day,,,,,,,,32,45,every evening,daily,in the evening,32,45,every evening,,,,,,,,,,,
glucophage xr 1 tablet by mouth twice a day,,,,,1,,tablet,13,22, 1 tablet,,,,,,,by mouth,23,31,by mouth,2,,1,,day,,,,,,,,32,43,twice a day,twice daily,,,,,,,,,,,,,,,
glucophage xr 1 tablet by mouth with dinner,,,,,1,,tablet,13,22, 1 tablet,,,,,,,by mouth,23,31,by mouth,,,,,,,,,,,,,,,,,with dinner,32,43,with dinner,,,,,,,,,,,
glucophage xr 2 tablets by mouth daily,,,,,2,,tablet,13,23, 2 tablets,,,,,,,by mouth,24,32,by mouth,1,,1,,day,,,,,,,,33,38,daily,daily,,,,,,,,,,,,,,,
glucophage xr 2 tablets by mouth every evening,,,,,2,,tablet,13,23, 2 tablets,,,,,,,by mouth,24,32,by mouth,1,,1,,day,,,,,,,,33,46,every evening,daily,in the evening,33,46,every evening,,,,,,,,,,,
glucophage xr 2 tablets by mouth twice a day,,,,,2,,tablet,13,23, 2 tablets,,,,,,,by mouth,24,32,by mouth,2,,1,,day,,,,,,,,33,44,twice a day,twice daily,,,,,,,,,,,,,,,
glucophage xr 3 tablets by mouth daily,,,,,3,,tablet,13,23, 3 tablets,,,,,,,by mouth,24,32,by mouth,1,,1,,day,,,,,,,,33,38,daily,daily,,,,,,,,,,,,,,,
glucophage 1 tablet by mouth daily,,,,,1,,tablet,10,19, 1 tablet,,,,,,,by mouth,20,28,by mouth,1,,1,,day,,,,,,,,29,34,daily,daily,,,,,,,,,,,,,,,
glucophage 1 tablet by mouth three times a day,,,,,1,,tablet,10,19, 1 tablet,,,,,,,by mouth,20,28,by mouth,3,,1,,day,,,,,,,,29,46,three times a day,3 times per day,,,,,,,,,,,,,,,
glucophage 1 tablet by mouth twice a day,,,,,1,,tablet,10,19, 1 tablet,,,,,,,by mouth,20,28,by mouth,2,,1,,day,,,,,,,,29,40,twice a day,twice daily,,,,,,,,,,,,,,,
glucophage 2 tablets by mouth daily,,,,,2,,tablet,10,20, 2 tablets,,,,,,,by mouth,21,29,by mouth,1,,1,,day,,,,,,,,30,35,daily,daily,,,,,,,,,,,,,,,
glucophage 2 tablets by mouth twice a day,,,,,2,,tablet,10,20, 2 tablets,,,,,,,by mouth,21,29,by mouth,2,,1,,day,,,,,,,,30,41,twice a day,twice daily,,,,,,,,,,,,,,,
glucotrol xl 1 tablet by mouth daily,,,,,1,,tablet,12,21, 1 tablet,,,,,,,by mouth,22,30,by mouth,1,,1,,day,,,,,,,,31,36,daily,daily,,,,,,,,,,,,,,,
glucotrol xl 1 tablet by mouth twice a day,,,,,1,,tablet,12,21, 1 tablet,,,,,,,by mouth,22,30,by mouth,2,,1,,day,,,,,,,,31,42,twice a day,twice daily,,,,,,,,,,,,,,,
glucotrol 1 tablet by mouth daily,,,,,1,,tablet,9,18, 1 tablet,,,,,,,by mouth,19,27,by mouth,1,,1,,day,,,,,,,,28,33,daily,daily,,,,,,,,,,,,,,,
glucotrol 1 tablet by mouth twice a day,,,,,1,,tablet,9,18, 1 tablet,,,,,,,by mouth,19,27,by mouth,2,,1,,day,,,,,,,,28,39,twice a day,twice daily,,,,,,,,,,,,,,,
glucovance 2 tablets by mouth twice a day,,,,,2,,tablet,10,20, 2 tablets,,,,,,,by mouth,21,29,by mouth,2,,1,,day,,,,,,,,30,41,twice a day,twice daily,,,,,,,,,,,,,,,
hytrin 1 capsule by mouth daily,,,,,1,,capsule,6,16, 1 capsule,,,,,,,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,26,31,daily,daily,,,,,,,,,,,,,,,
hyzaar 1 tablet by mouth daily,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,,,,,
imdur 1 tablet by mouth daily,,,,,1,,tablet,5,14, 1 tablet,,,,,,,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
imdur 1 tablet by mouth every morning,,,,,1,,tablet,5,14, 1 tablet,,,,,,,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,37,every morning,daily,in the morning,24,37,every morning,,,,,,,,,,,
imitrex 1 tablet by mouth at the first sign of symptoms as needed for headache,,,,,1,,tablet,7,16, 1 tablet,,,,,,,by mouth,17,25,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,headache,56,78,as needed for headache
imitrex 1 tablet by mouth at the first sign of symptoms as needed for migraine,,,,,1,,tablet,7,16, 1 tablet,,,,,,,by mouth,17,25,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,migraine,56,78,as needed for migraine
imuran 1 tablet by mouth daily,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,,,,,
imuran 1.5 tablets by mouth daily,,,,,1.5,,tablet,6,18, 1.5 tablets,,,,,,,by mouth,19,27,by mouth,1,,1,,day,,,,,,,,28,33,daily,daily,,,,,,,,,,,,,,,
imuran 2 tablets by mouth daily,,,,,2,,tablet,6,16, 2 tablets,,,,,,,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,26,31,daily,daily,,,,,,,,,,,,,,,
imuran 3 tablets by mouth daily,,,,,3,,tablet,6,16, 3 tablets,,,,,,,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,26,31,daily,daily,,,,,,,,,,,,,,,
imuran 3.5 tablets by mouth daily,,,,,3.5,,tablet,6,18, 3.5 tablets,,,,,,,by mouth,19,27,by mouth,1,,1,,day,,,,,,,,28,33,daily,daily,,,,,,,,,,,,,,,
imuran 4 tablets by mouth daily,,,,,4,,tablet,6,16, 4 tablets,,,,,,,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,26,31,daily,daily,,,,,,,,,,,,,,,
inderal la 1 capsule by mouth daily,,,,,1,,capsule,10,20, 1 capsule,,,,,,,by mouth,21,29,by mouth,1,,1,,day,,,,,,,,30,35,daily,daily,,,,,,,,,,,,,,,
inspra 1 tablet by mouth daily,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,,,,,
keflex 1 capsule by mouth every 12 hours for seven days,,,,,1,,capsule,6,16, 1 capsule,,,,,,,by mouth,17,25,by mouth,1,,12,,hour,,,,,,,,26,39,every 12 hour,every 12 hours,,,,,7,,day,41,54,seven day,,,,,
keflex 1 capsule by mouth every 12 hours for ten days,,,,,1,,capsule,6,16, 1 capsule,,,,,,,by mouth,17,25,by mouth,1,,12,,hour,,,,,,,,26,39,every 12 hour,every 12 hours,,,,,10,,day,41,52,ten day,,,,,
keflex 1 capsule by mouth every 6 hours for ten days,,,,,1,,capsule,6,16, 1 capsule,,,,,,,by mouth,17,25,by mouth,1,,6,,hour,,,,,,,,26,38,every 6 hour,every 6 hours,,,,,10,,day,40,51,ten day,,,,,
keflex 1 capsule by mouth four times a day for seven days,,,,,1,,capsule,6,16, 1 capsule,,,,,,,by mouth,17,25,by mouth,4,,1,,day,,,,,,,,26,42,four times a day,4 times per day,,,,,7,,day,43,56,seven day,,,,,
keflex 1 capsule by mouth twice a day for seven days,,,,,1,,capsule,6,16, 1 capsule,,,,,,,by mouth,17,25,by mouth,2,,1,,day,,,,,,,,26,37,twice a day,twice daily,,,,,7,,day,38,51,seven day,,,,,
keppra 1 tablet by mouth every 12 hours,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,12,,hour,,,,,,,,25,38,every 12 hour,every 12 hours,,,,,,,,,,,,,,,
keppra 1 tablet by mouth twice a day,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,,,,,,,,,,,
keppra 2 tablets by mouth twice a day,,,,,2,,tablet,6,16, 2 tablets,,,,,,,by mouth,17,25,by mouth,2,,1,,day,,,,,,,,26,37,twice a day,twice daily,,,,,,,,,,,,,,,
klonopin 1 tablet by mouth daily,,,,,1,,tablet,8,17, 1 tablet,,,,,,,by mouth,18,26,by mouth,1,,1,,day,,,,,,,,27,32,daily,daily,,,,,,,,,,,,,,,
klonopin 1 tablet by mouth daily as needed for anxiety,,,,,1,,tablet,8,17, 1 tablet,,,,,,,by mouth,18,26,by mouth,1,,1,,day,,,,,,,,27,32,daily,daily,,,,,,,,,,,1,anxiety,33,54,as needed for anxiety
klonopin 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,8,17, 1 tablet,,,,,,,by mouth,18,26,by mouth,1,,1,,day,,,,,,,,27,51,every evening at bedtime,daily,in the evening at bedtime,27,51,every evening at bedtime,,,,,,,,,,,
klonopin 1 tablet by mouth three times a day,,,,,1,,tablet,8,17, 1 tablet,,,,,,,by mouth,18,26,by mouth,3,,1,,day,,,,,,,,27,44,three times a day,3 times per day,,,,,,,,,,,,,,,
klonopin 1 tablet by mouth twice a day,,,,,1,,tablet,8,17, 1 tablet,,,,,,,by mouth,18,26,by mouth,2,,1,,day,,,,,,,,27,38,twice a day,twice daily,,,,,,,,,,,,,,,
klonopin 1 tablet by mouth twice a day as needed,,,,,1,,tablet,8,17, 1 tablet,,,,,,,by mouth,18,26,by mouth,2,,1,,day,,,,,,,,27,38,twice a day,twice daily,,,,,,,,,,,1,,39,48,as needed
klonopin 1 tablet by mouth twice a day as needed for anxiety,,,,,1,,tablet,8,17, 1 tablet,,,,,,,by mouth,18,26,by mouth,2,,1,,day,,,,,,,,27,38,twice a day,twice daily,,,,,,,,,,,1,anxiety,39,60,as needed for anxiety
klonopin 2 tablets by mouth every evening at bedtime,,,,,2,,tablet,8,18, 2 tablets,,,,,,,by mouth,19,27,by mouth,1,,1,,day,,,,,,,,28,52,every evening at bedtime,daily,in the evening at bedtime,28,52,every evening at bedtime,,,,,,,,,,,
klor-con m10 1 tablet by mouth daily,,,,,1,,tablet,12,21, 1 tablet,,,,,,,by mouth,22,30,by mouth,1,,1,,day,,,,,,,,31,36,daily,daily,,,,,,,,,,,,,,,
klor-con m20 1 tablet by mouth daily,,,,,1,,tablet,12,21, 1 tablet,,,,,,,by mouth,22,30,by mouth,1,,1,,day,,,,,,,,31,36,daily,daily,,,,,,,,,,,,,,,
klor-con m20 1 tablet by mouth twice a day,,,,,1,,tablet,12,21, 1 tablet,,,,,,,by mouth,22,30,by mouth,2,,1,,day,,,,,,,,31,42,twice a day,twice daily,,,,,,,,,,,,,,,
lamictal 1 tablet by mouth daily,,,,,1,,tablet,8,17, 1 tablet,,,,,,,by mouth,18,26,by mouth,1,,1,,day,,,,,,,,27,32,daily,daily,,,,,,,,,,,,,,,
lamictal 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,8,17, 1 tablet,,,,,,,by mouth,18,26,by mouth,1,,1,,day,,,,,,,,27,51,every evening at bedtime,daily,in the evening at bedtime,27,51,every evening at bedtime,,,,,,,,,,,
lamictal 1 tablet by mouth twice a day,,,,,1,,tablet,8,17, 1 tablet,,,,,,,by mouth,18,26,by mouth,2,,1,,day,,,,,,,,27,38,twice a day,twice daily,,,,,,,,,,,,,,,
lamictal 2 tablets by mouth twice a day,,,,,2,,tablet,8,18, 2 tablets,,,,,,,by mouth,19,27,by mouth,2,,1,,day,,,,,,,,28,39,twice a day,twice daily,,,,,,,,,,,,,,,
lamisil 1 tablet by mouth daily,,,,,1,,tablet,7,16, 1 tablet,,,,,,,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,26,31,daily,daily,,,,,,,,,,,,,,,
lasix 0.5 tablet by mouth daily,,,,,0.5,,tablet,5,16, 0.5 tablet,,,,,,,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,26,31,daily,daily,,,,,,,,,,,,,,,
lasix 1 tablet by mouth daily,,,,,1,,tablet,5,14, 1 tablet,,,,,,,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
lasix 1 tablet by mouth daily as needed,,,,,1,,tablet,5,14, 1 tablet,,,,,,,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,1,,30,39,as needed
lasix 1 tablet by mouth daily as needed for edema,,,,,1,,tablet,5,14, 1 tablet,,,,,,,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,1,edema,30,49,as needed for edema
lasix 1 tablet by mouth every morning,,,,,1,,tablet,5,14, 1 tablet,,,,,,,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,37,every morning,daily,in the morning,24,37,every morning,,,,,,,,,,,
lasix 1 tablet by mouth every other day,,,,,1,,tablet,5,14, 1 tablet,,,,,,,by mouth,15,23,by mouth,1,,2,,day,,,,,,,,24,39,every other day,every 2 days,,,,,,,,,,,,,,,
lasix 1 tablet by mouth three times a day,,,,,1,,tablet,5,14, 1 tablet,,,,,,,by mouth,15,23,by mouth,3,,1,,day,,,,,,,,24,41,three times a day,3 times per day,,,,,,,,,,,,,,,
lasix 1 tablet by mouth twice a day,,,,,1,,tablet,5,14, 1 tablet,,,,,,,by mouth,15,23,by mouth,2,,1,,day,,,,,,,,24,35,twice a day,twice daily,,,,,,,,,,,,,,,
lasix 1.5 tablets by mouth daily,,,,,1.5,,tablet,5,17, 1.5 tablets,,,,,,,by mouth,18,26,by mouth,1,,1,,day,,,,,,,,27,32,daily,daily,,,,,,,,,,,,,,,
lasix 2 tablets by mouth daily,,,,,2,,tablet,5,15, 2 tablets,,,,,,,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,,,,,
lasix 2 tablets by mouth twice a day,,,,,2,,tablet,5,15, 2 tablets,,,,,,,by mouth,16,24,by mouth,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,,,,,,,,,,,
lasix 3 tablets by mouth daily,,,,,3,,tablet,5,15, 3 tablets,,,,,,,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,,,,,
lidoderm 1 patch on dry cleaned skin daily,,,,,1,,transdermal patch,8,16, 1 patch,,,,,,,topically,24,36,cleaned skin,1,,1,,day,,,,,,,,37,42,daily,daily,,,,,,,,,,,,,,,
lodine 1 tablet by mouth twice a day,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,,,,,,,,,,,
lodine 1 tablet by mouth twice a day as needed,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,,,,,,,1,,37,46,as needed
lodine 1 tablet by mouth twice a day for fourteen days,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,18,,day,37,53,fourteen day,,,,,
lofibra 1 capsule by mouth daily,,,,,1,,capsule,7,17, 1 capsule,,,,,,,by mouth,18,26,by mouth,1,,1,,day,,,,,,,,27,32,daily,daily,,,,,,,,,,,,,,,
lopid 1 tablet by mouth twice a day,,,,,1,,tablet,5,14, 1 tablet,,,,,,,by mouth,15,23,by mouth,2,,1,,day,,,,,,,,24,35,twice a day,twice daily,,,,,,,,,,,,,,,
lopressor 0.5 tablet by mouth twice a day,,,,,0.5,,tablet,9,20, 0.5 tablet,,,,,,,by mouth,21,29,by mouth,2,,1,,day,,,,,,,,30,41,twice a day,twice daily,,,,,,,,,,,,,,,
lopressor 1 tablet by mouth daily,,,,,1,,tablet,9,18, 1 tablet,,,,,,,by mouth,19,27,by mouth,1,,1,,day,,,,,,,,28,33,daily,daily,,,,,,,,,,,,,,,
lopressor 1 tablet by mouth every 12 hours,,,,,1,,tablet,9,18, 1 tablet,,,,,,,by mouth,19,27,by mouth,1,,12,,hour,,,,,,,,28,41,every 12 hour,every 12 hours,,,,,,,,,,,,,,,
lopressor 1 tablet by mouth twice a day,,,,,1,,tablet,9,18, 1 tablet,,,,,,,by mouth,19,27,by mouth,2,,1,,day,,,,,,,,28,39,twice a day,twice daily,,,,,,,,,,,,,,,
lopressor 1.5 tablets by mouth twice a day,,,,,1.5,,tablet,9,21, 1.5 tablets,,,,,,,by mouth,22,30,by mouth,2,,1,,day,,,,,,,,31,42,twice a day,twice daily,,,,,,,,,,,,,,,
lopressor 2 tablets by mouth twice a day,,,,,2,,tablet,9,19, 2 tablets,,,,,,,by mouth,20,28,by mouth,2,,1,,day,,,,,,,,29,40,twice a day,twice daily,,,,,,,,,,,,,,,
lortab 1 tablet by mouth daily as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,1,pain,31,49,as needed for pain
lortab 1 tablet by mouth every 4 hours,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,4,,hour,,,,,,,,25,37,every 4 hour,every 4 hours,,,,,,,,,,,,,,,
lortab 1 tablet by mouth every 4 hours as needed,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,4,,hour,,,,,,,,25,37,every 4 hour,every 4 hours,,,,,,,,,,,1,,39,48,as needed
lortab 1 tablet by mouth every 4 hours as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,4,,hour,,,,,,,,25,37,every 4 hour,every 4 hours,,,,,,,,,,,1,pain,39,57,as needed for pain
lortab 1 tablet by mouth every 4 hours for 10 days as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,4,,hour,,,,,,,,25,37,every 4 hour,every 4 hours,,,,,10,,day,39,49,10 day,1,pain,51,69,as needed for pain
lortab 1 tablet by mouth every 4 hours for 7 days as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,4,,hour,,,,,,,,25,37,every 4 hour,every 4 hours,,,,,7,,day,39,48,7 day,1,pain,50,68,as needed for pain
lortab 1 tablet by mouth every 4 hours for five days as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,4,,hour,,,,,,,,25,37,every 4 hour,every 4 hours,,,,,5,,day,39,51,five day,1,pain,53,71,as needed for pain
lortab 1 tablet by mouth every 4 hours for seven days as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,4,,hour,,,,,,,,25,37,every 4 hour,every 4 hours,,,,,7,,day,39,52,seven day,1,pain,54,72,as needed for pain
lortab 1 tablet by mouth every 4 hours for ten days as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,4,,hour,,,,,,,,25,37,every 4 hour,every 4 hours,,,,,10,,day,39,50,ten day,1,pain,52,70,as needed for pain
lortab 1 tablet by mouth every 4-6 hours as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,4,6,hour,,,,,,,,25,39,every 4-6 hour,every 4-6 hours,,,,,,,,,,,1,pain,41,59,as needed for pain
lortab 1 tablet by mouth every 6 hours,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,6,,hour,,,,,,,,25,37,every 6 hour,every 6 hours,,,,,,,,,,,,,,,
lortab 1 tablet by mouth every 6 hours as needed,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,6,,hour,,,,,,,,25,37,every 6 hour,every 6 hours,,,,,,,,,,,1,,39,48,as needed
lortab 1 tablet by mouth every 6 hours as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,6,,hour,,,,,,,,25,37,every 6 hour,every 6 hours,,,,,,,,,,,1,pain,39,57,as needed for pain
lortab 1 tablet by mouth every 6 hours for five days as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,6,,hour,,,,,,,,25,37,every 6 hour,every 6 hours,,,,,5,,day,39,51,five day,1,pain,53,71,as needed for pain
lortab 1 tablet by mouth every 6 hours for fourteen days as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,6,,hour,,,,,,,,25,37,every 6 hour,every 6 hours,,,,,18,,day,39,55,fourteen day,1,pain,57,75,as needed for pain
lortab 1 tablet by mouth every 6 hours for seven days as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,6,,hour,,,,,,,,25,37,every 6 hour,every 6 hours,,,,,7,,day,39,52,seven day,1,pain,54,72,as needed for pain
lortab 1 tablet by mouth every 6 hours for ten days as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,6,,hour,,,,,,,,25,37,every 6 hour,every 6 hours,,,,,10,,day,39,50,ten day,1,pain,52,70,as needed for pain
lortab 1 tablet by mouth every 8 hours as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,8,,hour,,,,,,,,25,37,every 8 hour,every 8 hours,,,,,,,,,,,1,pain,39,57,as needed for pain
lortab 1 tablet by mouth every four or six hours as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,4,6,hour,,,,,,,,25,47,every four or six hour,every 4-6 hours,,,,,,,,,,,1,pain,49,67,as needed for pain
lortab 1 tablet by mouth four times a day,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,4,,1,,day,,,,,,,,25,41,four times a day,4 times per day,,,,,,,,,,,,,,,
lortab 1 tablet by mouth four times a day as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,4,,1,,day,,,,,,,,25,41,four times a day,4 times per day,,,,,,,,,,,1,pain,42,60,as needed for pain
lortab 1 tablet by mouth q4-6 hours as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,1,,4,6,hour,,,,,,,,25,34,q4-6 hour,every 4-6 hours,,,,,,,,,,,1,pain,36,54,as needed for pain
lortab 1 tablet by mouth three times a day,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,3,,1,,day,,,,,,,,25,42,three times a day,3 times per day,,,,,,,,,,,,,,,
lortab 1 tablet by mouth three times a day as needed,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,3,,1,,day,,,,,,,,25,42,three times a day,3 times per day,,,,,,,,,,,1,,43,52,as needed
lortab 1 tablet by mouth three times a day as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,3,,1,,day,,,,,,,,25,42,three times a day,3 times per day,,,,,,,,,,,1,pain,43,61,as needed for pain
lortab 1 tablet by mouth twice a day,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,,,,,,,,,,,
lortab 1 tablet by mouth twice a day as needed,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,,,,,,,1,,37,46,as needed
lortab 1 tablet by mouth twice a day as needed for pain,,,,,1,,tablet,6,15, 1 tablet,,,,,,,by mouth,16,24,by mouth,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,,,,,,,1,pain,37,55,as needed for pain
lortab 1-2 tablets by mouth every 4 hours as needed for pain,,,,,1,2,tablet,6,18, 1-2 tablets,,,,,,,by mouth,19,27,by mouth,1,,4,,hour,,,,,,,,28,40,every 4 hour,every 4 hours,,,,,,,,,,,1,pain,42,60,as needed for pain
lortab 1-2 tablets by mouth every 6 hours as needed for pain,,,,,1,2,tablet,6,18, 1-2 tablets,,,,,,,by mouth,19,27,by mouth,1,,6,,hour,,,,,,,,28,40,every 6 hour,every 6 hours,,,,,,,,,,,1,pain,42,60,as needed for pain
lortab 1-2 tablets by mouth q4-6 hrs as needed for pain,,,,,1,2,tablet,6,18, 1-2 tablets,,,,,,,by mouth,19,27,by mouth,1,,4,6,hour,,,,,,,,28,36,q4-6 hrs,every 4-6 hours,,,,,,,,,,,1,pain,37,55,as needed for pain
lortab 1-2 tablets by mouth q4h-6h as needed for pain,,,,,1,2,tablet,6,18, 1-2 tablets,,,,,,,by mouth,19,27,by mouth,1,,4,,hour,,,,,,,,28,31,q4h,every 4 hours,,,,,,,,,,,1,pain,35,53,as needed for pain
lortab 2 tablets by mouth every 6 hours as needed for pain,,,,,2,,tablet,6,16, 2 tablets,,,,,,,by mouth,17,25,by mouth,1,,6,,hour,,,,,,,,26,38,every 6 hour,every 6 hours,,,,,,,,,,,1,pain,40,58,as needed for pain
lotensin hct 1 tablet by mouth daily,,,,,1,,tablet,12,21, 1 tablet,,,,,,,by mouth,22,30,by mouth,1,,1,,day,,,,,,,,31,36,daily,daily,,,,,,,,,,,,,,,
lotensin 1 tablet by mouth daily,,,,,1,,tablet,8,17, 1 tablet,,,,,,,by mouth,18,26,by mouth,1,,1,,day,,,,,,,,27,32,daily,daily,,,,,,,,,,,,,,,
lotensin 1 tablet by mouth twice a day,,,,,1,,tablet,8,17, 1 tablet,,,,,,,by mouth,18,26,by mouth,2,,1,,day,,,,,,,,27,38,twice a day,twice daily,,,,,,,,,,,,,,,
lotrel 1 capsule by mouth daily,,,,,1,,capsule,6,16, 1 capsule,,,,,,,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,26,31,daily,daily,,,,,,,,,,,,,,,
lotrel 1 capsule by mouth twice a day,,,,,1,,capsule,6,16, 1 capsule,,,,,,,by mouth,17,25,by mouth,2,,1,,day,,,,,,,,26,37,twice a day,twice daily,,,,,,,,,,,,,,,
macrobid 1 capsule by mouth daily,,,,,1,,capsule,8,18, 1 capsule,,,,,,,by mouth,19,27,by mouth,1,,1,,day,,,,,,,,28,33,daily,daily,,,,,,,,,,,,,,,
macrobid 1 capsule by mouth every 12 hours for 7 days,,,,,1,,capsule,8,18, 1 capsule,,,,,,,by mouth,19,27,by mouth,1,,12,,hour,,,,,,,,28,41,every 12 hour,every 12 hours,,,,,7,,day,43,52,7 day,,,,,
macrobid 1 capsule by mouth every 12 hours for seven days,,,,,1,,capsule,8,18, 1 capsule,,,,,,,by mouth,19,27,by mouth,1,,12,,hour,,,,,,,,28,41,every 12 hour,every 12 hours,,,,,7,,day,43,56,seven day,,,,,
macrobid 1 capsule by mouth twice a day for 7 days,,,,,1,,capsule,8,18, 1 capsule,,,,,,,by mouth,19,27,by mouth,2,,1,,day,,,,,,,,28,39,twice a day,twice daily,,,,,7,,day,40,49,7 day,,,,,
