original_sig_text,sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,when,when_text_start,when_text_end,when_text,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
(ALSO KNOWN AS VIBRAMYCIN) 1 CAPSULE BY MOUTH DAILY,also known as vibramycin 1 capsule by mouth daily,,,,,1,,capsule,24,34, 1 capsule,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,49,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS VIBRAMYCIN) 1 CAPSULE BY MOUTH TWICE A DAY,also known as vibramycin 1 capsule by mouth twice a day,,,,,1,,capsule,24,34, 1 capsule,,,,,,,by mouth,35,43,by mouth,2,,1,,day,,,,,,,,44,55,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS VICODIN) 1 TABLET BY MOUTH EVERY 4 HOURS AS NEEDED FOR PAIN,also known as vicodin 1 tablet by mouth every 4 hours as needed for pain,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,4,,hour,,,,,,,,40,52,every 4 hour,every 4 hours,,,,,,,,,,,1,pain,54,72,as needed for pain
(ALSO KNOWN AS VISTARIL) 1 CAPSULE BY MOUTH TWICE A DAY AS NEEDED FOR ANXIETY,also known as vistaril 1 capsule by mouth twice a day as needed for anxiety,,,,,1,,capsule,22,32, 1 capsule,,,,,,,by mouth,33,41,by mouth,2,,1,,day,,,,,,,,42,53,twice a day,twice daily,,,,,,,,,,,1,anxiety,54,75,as needed for anxiety
(ALSO KNOWN AS VITAMIN B-1) 1 TABLET BY MOUTH DAILY,also known as vitamin b-1 1 tablet by mouth daily,,,,,1,,tablet,25,34, 1 tablet,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,49,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS VITAMIN B-12) 1 MILLILITER (1000 MCG) INJECTION EVERY MONTH,also known as vitamin b-12 1 milliliter 1000 mcg injection every month,,,,,1,,mL,26,39, 1 milliliter,1000,,mcg,39,48, 1000 mcg,via injection,49,58,injection,1,,1,,month,,,,,,,,59,70,every month,every month,,,,,,,,,,,,,,,
(ALSO KNOWN AS VITAMIN B-12) 1 MILLILITER (1000 MCG) INTRAMUSCULARLY EVERY MONTH,also known as vitamin b-12 1 milliliter 1000 mcg intramuscularly every month,,,,,1,,mL,26,39, 1 milliliter,1000,,mcg,39,48, 1000 mcg,intramuscularly,49,64,intramuscularly,1,,1,,month,,,,,,,,65,76,every month,every month,,,,,,,,,,,,,,,
(ALSO KNOWN AS VITAMIN B-12) 1 MILLILITER (1000 MCG) SUBCUTANEOUSLY EVERY MONTH,also known as vitamin b-12 1 milliliter 1000 mcg subcutaneously every month,,,,,1,,mL,26,39, 1 milliliter,1000,,mcg,39,48, 1000 mcg,subcutaneously,49,63,subcutaneously,1,,1,,month,,,,,,,,64,75,every month,every month,,,,,,,,,,,,,,,
(ALSO KNOWN AS VITAMIN B-12) 1 MILLILITER INTRAMUSCULARLY EVERY MONTH,also known as vitamin b-12 1 milliliter intramuscularly every month,,,,,1,,mL,26,39, 1 milliliter,,,,,,,intramuscularly,40,55,intramuscularly,1,,1,,month,,,,,,,,56,67,every month,every month,,,,,,,,,,,,,,,
(ALSO KNOWN AS VITAMIN B-12) 1 TABLET BY MOUTH DAILY,also known as vitamin b-12 1 tablet by mouth daily,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,44,by mouth,1,,1,,day,,,,,,,,45,50,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS VITAMIN B-12) 1 TABLET SUBLINGUALLY DAILY,also known as vitamin b-12 1 tablet sublingually daily,,,,,1,,tablet,26,35, 1 tablet,,,,,,,sublingually,36,48,sublingually,1,,1,,day,,,,,,,,49,54,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS VITAMIN B-12) 1 TABLET SUBLINGUALLY DAILY FOR 100 DAY(S),also known as vitamin b-12 1 tablet sublingually daily for 100 days,,,,,1,,tablet,26,35, 1 tablet,,,,,,,sublingually,36,48,sublingually,1,,1,,day,,,,,,,,49,54,daily,daily,,,,,100,,day,55,66,100 day,,,,,
(ALSO KNOWN AS VITAMIN B-6) 1 TABLET BY MOUTH DAILY,also known as vitamin b-6 1 tablet by mouth daily,,,,,1,,tablet,25,34, 1 tablet,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,49,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS VITAMIN D) 1 CAPSULE BY MOUTH DAILY,also known as vitamin d 1 capsule by mouth daily,,,,,1,,capsule,23,33, 1 capsule,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,48,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS VITAMIN D2) 1 CAPSULE BY MOUTH EVERY MONTH,also known as vitamin d2 1 capsule by mouth every month,,,,,1,,capsule,24,34, 1 capsule,,,,,,,by mouth,35,43,by mouth,1,,1,,month,,,,,,,,44,55,every month,every month,,,,,,,,,,,,,,,
(ALSO KNOWN AS VITAMIN D2) 1 CAPSULE BY MOUTH EVERY WEEK,also known as vitamin d2 1 capsule by mouth every week,,,,,1,,capsule,24,34, 1 capsule,,,,,,,by mouth,35,43,by mouth,1,,1,,week,,,,,,,,44,54,every week,every week,,,,,,,,,,,,,,,
(ALSO KNOWN AS VITAMIN D2) 1 CAPSULE BY MOUTH EVERY WEEK FOR 12 WEEKS,also known as vitamin d2 1 capsule by mouth every week for 12 weeks,,,,,1,,capsule,24,34, 1 capsule,,,,,,,by mouth,35,43,by mouth,1,,1,,week,,,,,,,,44,54,every week,every week,,,,,12,,week,55,66,12 week,,,,,
(ALSO KNOWN AS VITAMIN D2) 1 CAPSULE BY MOUTH EVERY WEEK FOR 16 WEEKS,also known as vitamin d2 1 capsule by mouth every week for 16 weeks,,,,,1,,capsule,24,34, 1 capsule,,,,,,,by mouth,35,43,by mouth,1,,1,,week,,,,,,,,44,54,every week,every week,,,,,16,,week,55,66,16 week,,,,,
(ALSO KNOWN AS VITAMIN D2) 1 CAPSULE BY MOUTH EVERY WEEK FOR 6 WEEKS,also known as vitamin d2 1 capsule by mouth every week for 6 weeks,,,,,1,,capsule,24,34, 1 capsule,,,,,,,by mouth,35,43,by mouth,1,,1,,week,,,,,,,,44,54,every week,every week,,,,,6,,week,55,65,6 week,,,,,
(ALSO KNOWN AS VITAMIN D2) 1 CAPSULE BY MOUTH EVERY WEEK FOR 8 WEEKS,also known as vitamin d2 1 capsule by mouth every week for 8 weeks,,,,,1,,capsule,24,34, 1 capsule,,,,,,,by mouth,35,43,by mouth,1,,1,,week,,,,,,,,44,54,every week,every week,,,,,8,,week,55,65,8 week,,,,,
(ALSO KNOWN AS VITAMIN D2) 1 CAPSULE BY MOUTH EVERY WEEK FOR 90 DAY(S),also known as vitamin d2 1 capsule by mouth every week for 90 days,,,,,1,,capsule,24,34, 1 capsule,,,,,,,by mouth,35,43,by mouth,1,,1,,week,,,,,,,,44,54,every week,every week,,,,,90,,day,55,65,90 day,,,,,
(ALSO KNOWN AS VITAMIN D2) 1 CAPSULE BY MOUTH TWICE A WEEK,also known as vitamin d2 1 capsule by mouth twice a week,,,,,1,,capsule,24,34, 1 capsule,,,,,,,by mouth,35,43,by mouth,2,,1,,week,,,,,,,,44,56,twice a week,2 times per week,,,,,,,,,,,,,,,
(ALSO KNOWN AS VITAMIN D3) 1 CAPSULE BY MOUTH DAILY,also known as vitamin d3 1 capsule by mouth daily,,,,,1,,capsule,24,34, 1 capsule,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,49,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS VITAMIN D3) 1 CAPSULE BY MOUTH DAILY FOR 100 DAY(S),also known as vitamin d3 1 capsule by mouth daily for 100 days,,,,,1,,capsule,24,34, 1 capsule,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,49,daily,daily,,,,,100,,day,50,61,100 day,,,,,
(ALSO KNOWN AS VITAMIN D3) 1 TABLET BY MOUTH DAILY,also known as vitamin d3 1 tablet by mouth daily,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,48,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS VITAMIN D3) 2 CAPSULES BY MOUTH DAILY,also known as vitamin d3 2 capsules by mouth daily,,,,,2,,capsule,24,35, 2 capsules,,,,,,,by mouth,36,44,by mouth,1,,1,,day,,,,,,,,45,50,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS VOLTAREN-XR) 1 TABLET BY MOUTH DAILY,also known as voltaren-xr 1 tablet by mouth daily,,,,,1,,tablet,25,34, 1 tablet,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,49,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS WELLBUTRIN SR) 1 TABLET BY MOUTH DAILY,also known as wellbutrin sr 1 tablet by mouth daily,,,,,1,,tablet,27,36, 1 tablet,,,,,,,by mouth,37,45,by mouth,1,,1,,day,,,,,,,,46,51,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS WELLBUTRIN SR) 1 TABLET BY MOUTH EVERY MORNING,also known as wellbutrin sr 1 tablet by mouth every morning,,,,,1,,tablet,27,36, 1 tablet,,,,,,,by mouth,37,45,by mouth,1,,1,,day,,,,,,,,46,59,every morning,daily,in the morning,46,59,every morning,,,,,,,,,,,
(ALSO KNOWN AS WELLBUTRIN SR) 1 TABLET BY MOUTH TWICE A DAY,also known as wellbutrin sr 1 tablet by mouth twice a day,,,,,1,,tablet,27,36, 1 tablet,,,,,,,by mouth,37,45,by mouth,2,,1,,day,,,,,,,,46,57,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS WELLBUTRIN SR) 2 TABLETS BY MOUTH DAILY,also known as wellbutrin sr 2 tablets by mouth daily,,,,,2,,tablet,27,37, 2 tablets,,,,,,,by mouth,38,46,by mouth,1,,1,,day,,,,,,,,47,52,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS WELLBUTRIN SR) 2 TABLETS BY MOUTH EVERY MORNING,also known as wellbutrin sr 2 tablets by mouth every morning,,,,,2,,tablet,27,37, 2 tablets,,,,,,,by mouth,38,46,by mouth,1,,1,,day,,,,,,,,47,60,every morning,daily,in the morning,47,60,every morning,,,,,,,,,,,
(ALSO KNOWN AS WELLBUTRIN XL) 1 TABLET BY MOUTH DAILY,also known as wellbutrin xl 1 tablet by mouth daily,,,,,1,,tablet,27,36, 1 tablet,,,,,,,by mouth,37,45,by mouth,1,,1,,day,,,,,,,,46,51,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS WELLBUTRIN XL) 1 TABLET BY MOUTH DAILY FOR 30 DAY(S),also known as wellbutrin xl 1 tablet by mouth daily for 30 days,,,,,1,,tablet,27,36, 1 tablet,,,,,,,by mouth,37,45,by mouth,1,,1,,day,,,,,,,,46,51,daily,daily,,,,,30,,day,52,62,30 day,,,,,
(ALSO KNOWN AS WELLBUTRIN XL) 1 TABLET BY MOUTH DAILY FOR 90 DAY(S),also known as wellbutrin xl 1 tablet by mouth daily for 90 days,,,,,1,,tablet,27,36, 1 tablet,,,,,,,by mouth,37,45,by mouth,1,,1,,day,,,,,,,,46,51,daily,daily,,,,,90,,day,52,62,90 day,,,,,
(ALSO KNOWN AS WELLBUTRIN XL) 1 TABLET BY MOUTH EVERY MORNING,also known as wellbutrin xl 1 tablet by mouth every morning,,,,,1,,tablet,27,36, 1 tablet,,,,,,,by mouth,37,45,by mouth,1,,1,,day,,,,,,,,46,59,every morning,daily,in the morning,46,59,every morning,,,,,,,,,,,
(ALSO KNOWN AS WELLBUTRIN XL) 1 TABLET BY MOUTH EVERY MORNING FOR 30 DAY(S),also known as wellbutrin xl 1 tablet by mouth every morning for 30 days,,,,,1,,tablet,27,36, 1 tablet,,,,,,,by mouth,37,45,by mouth,1,,1,,day,,,,,,,,46,59,every morning,daily,in the morning,46,59,every morning,30,,day,60,70,30 day,,,,,
(ALSO KNOWN AS WELLBUTRIN XL) 1 TABLET BY MOUTH TWICE A DAY,also known as wellbutrin xl 1 tablet by mouth twice a day,,,,,1,,tablet,27,36, 1 tablet,,,,,,,by mouth,37,45,by mouth,2,,1,,day,,,,,,,,46,57,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS WELLBUTRIN XL) 2 TABLETS BY MOUTH DAILY,also known as wellbutrin xl 2 tablets by mouth daily,,,,,2,,tablet,27,37, 2 tablets,,,,,,,by mouth,38,46,by mouth,1,,1,,day,,,,,,,,47,52,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS WELLBUTRIN XL) 2 TABLETS BY MOUTH EVERY MORNING,also known as wellbutrin xl 2 tablets by mouth every morning,,,,,2,,tablet,27,37, 2 tablets,,,,,,,by mouth,38,46,by mouth,1,,1,,day,,,,,,,,47,60,every morning,daily,in the morning,47,60,every morning,,,,,,,,,,,
(ALSO KNOWN AS WELLBUTRIN XL) 3 TABLETS BY MOUTH DAILY,also known as wellbutrin xl 3 tablets by mouth daily,,,,,3,,tablet,27,37, 3 tablets,,,,,,,by mouth,38,46,by mouth,1,,1,,day,,,,,,,,47,52,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS WELLBUTRIN XL) 3 TABLETS BY MOUTH EVERY MORNING,also known as wellbutrin xl 3 tablets by mouth every morning,,,,,3,,tablet,27,37, 3 tablets,,,,,,,by mouth,38,46,by mouth,1,,1,,day,,,,,,,,47,60,every morning,daily,in the morning,47,60,every morning,,,,,,,,,,,
(ALSO KNOWN AS WELLBUTRIN) 1 TABLET BY MOUTH DAILY,also known as wellbutrin 1 tablet by mouth daily,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,48,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS WELLBUTRIN) 1 TABLET BY MOUTH EVERY MORNING,also known as wellbutrin 1 tablet by mouth every morning,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,56,every morning,daily,in the morning,43,56,every morning,,,,,,,,,,,
(ALSO KNOWN AS WELLBUTRIN) 1 TABLET BY MOUTH THREE TIMES A DAY,also known as wellbutrin 1 tablet by mouth three times a day,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,3,,1,,day,,,,,,,,43,60,three times a day,3 times per day,,,,,,,,,,,,,,,
(ALSO KNOWN AS WELLBUTRIN) 1 TABLET BY MOUTH TWICE A DAY,also known as wellbutrin 1 tablet by mouth twice a day,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS XALATAN) 1 DROP IN BOTH EYES DAILY,also known as xalatan 1 drop in both eyes daily,,,,,1,,drops,21,28, 1 drop,,,,,,,in both eyes,29,41,in both eyes,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS XALATAN) 1 DROP IN BOTH EYES DAILY FOR 90 DAYS,also known as xalatan 1 drop in both eyes daily for 90 days,,,,,1,,drops,21,28, 1 drop,,,,,,,in both eyes,29,41,in both eyes,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,90,,day,48,58,90 day,,,,,
(ALSO KNOWN AS XALATAN) 1 DROP IN BOTH EYES EVERY EVENING,also known as xalatan 1 drop in both eyes every evening,,,,,1,,drops,21,28, 1 drop,,,,,,,in both eyes,29,41,in both eyes,1,,1,,day,,,,,,,,42,55,every evening,daily,in the evening,42,55,every evening,,,,,,,,,,,
(ALSO KNOWN AS XALATAN) 1 DROP IN BOTH EYES EVERY EVENING AT BEDTIME,also known as xalatan 1 drop in both eyes every evening at bedtime,,,,,1,,drops,21,28, 1 drop,,,,,,,in both eyes,29,41,in both eyes,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,,,,,
(ALSO KNOWN AS XALATAN) 1 DROP IN BOTH EYES EVERY EVENING AT BEDTIME FOR 30 DAYS,also known as xalatan 1 drop in both eyes every evening at bedtime for 30 days,,,,,1,,drops,21,28, 1 drop,,,,,,,in both eyes,29,41,in both eyes,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,30,,day,67,77,30 day,,,,,
(ALSO KNOWN AS XALATAN) 1 DROP IN BOTH EYES EVERY EVENING AT BEDTIME FOR 90 DAYS,also known as xalatan 1 drop in both eyes every evening at bedtime for 90 days,,,,,1,,drops,21,28, 1 drop,,,,,,,in both eyes,29,41,in both eyes,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,90,,day,67,77,90 day,,,,,
(ALSO KNOWN AS XALATAN) 1 DROP IN EYES AS DIRECTED EVERY EVENING AT BEDTIME,also known as xalatan 1 drop in eyes as directed every evening at bedtime,,,,,1,,drops,21,28, 1 drop,,,,,,,in both eyes,29,36,in eyes,1,,1,,day,,,,,,,,49,73,every evening at bedtime,daily,in the evening at bedtime,49,73,every evening at bedtime,,,,,,,,,,,
(ALSO KNOWN AS XALATAN) 1 DROP IN EYES AS DIRECTED EVERY EVENING AT BEDTIME FOR 90 DAYS,also known as xalatan 1 drop in eyes as directed every evening at bedtime for 90 days,,,,,1,,drops,21,28, 1 drop,,,,,,,in both eyes,29,36,in eyes,1,,1,,day,,,,,,,,49,73,every evening at bedtime,daily,in the evening at bedtime,49,73,every evening at bedtime,90,,day,74,84,90 day,,,,,
(ALSO KNOWN AS XALATAN) 1 DROP IN THE LEFT EYE EVERY EVENING AT BEDTIME,also known as xalatan 1 drop in the left eye every evening at bedtime,,,,,1,,drops,21,28, 1 drop,,,,,,,in left eye,29,44,in the left eye,1,,1,,day,,,,,,,,45,69,every evening at bedtime,daily,in the evening at bedtime,45,69,every evening at bedtime,,,,,,,,,,,
(ALSO KNOWN AS XALATAN) 1 DROP IN THE LEFT EYE EVERY EVENING AT BEDTIME FOR 30 DAYS,also known as xalatan 1 drop in the left eye every evening at bedtime for 30 days,,,,,1,,drops,21,28, 1 drop,,,,,,,in left eye,29,44,in the left eye,1,,1,,day,,,,,,,,45,69,every evening at bedtime,daily,in the evening at bedtime,45,69,every evening at bedtime,30,,day,70,80,30 day,,,,,
(ALSO KNOWN AS XALATAN) 1 DROP IN THE LEFT EYE EVERY EVENING AT BEDTIME FOR 90 DAYS,also known as xalatan 1 drop in the left eye every evening at bedtime for 90 days,,,,,1,,drops,21,28, 1 drop,,,,,,,in left eye,29,44,in the left eye,1,,1,,day,,,,,,,,45,69,every evening at bedtime,daily,in the evening at bedtime,45,69,every evening at bedtime,90,,day,70,80,90 day,,,,,
(ALSO KNOWN AS XALATAN) 1 DROP IN THE RIGHT EYE EVERY EVENING AT BEDTIME,also known as xalatan 1 drop in the right eye every evening at bedtime,,,,,1,,drops,21,28, 1 drop,,,,,,,in right eye,29,45,in the right eye,1,,1,,day,,,,,,,,46,70,every evening at bedtime,daily,in the evening at bedtime,46,70,every evening at bedtime,,,,,,,,,,,
(ALSO KNOWN AS XALATAN) 1 DROP IN THE RIGHT EYE EVERY EVENING AT BEDTIME FOR 30 DAYS,also known as xalatan 1 drop in the right eye every evening at bedtime for 30 days,,,,,1,,drops,21,28, 1 drop,,,,,,,in right eye,29,45,in the right eye,1,,1,,day,,,,,,,,46,70,every evening at bedtime,daily,in the evening at bedtime,46,70,every evening at bedtime,30,,day,71,81,30 day,,,,,
(ALSO KNOWN AS XALATAN) 1 DROP IN THE RIGHT EYE EVERY EVENING AT BEDTIME FOR 90 DAYS,also known as xalatan 1 drop in the right eye every evening at bedtime for 90 days,,,,,1,,drops,21,28, 1 drop,,,,,,,in right eye,29,45,in the right eye,1,,1,,day,,,,,,,,46,70,every evening at bedtime,daily,in the evening at bedtime,46,70,every evening at bedtime,90,,day,71,81,90 day,,,,,
(ALSO KNOWN AS XANAX XR) 1 TABLET BY MOUTH DAILY,also known as xanax xr 1 tablet by mouth daily,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,46,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS XANAX XR) 1 TABLET BY MOUTH TWICE A DAY,also known as xanax xr 1 tablet by mouth twice a day,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,2,,1,,day,,,,,,,,41,52,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS XANAX) 0.5 TABLET BY MOUTH DAILY AS NEEDED FOR ANXIETY,also known as xanax 0.5 tablet by mouth daily as needed for anxiety,,,,,0.5,,tablet,19,30, 0.5 tablet,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,45,daily,daily,,,,,,,,,,,1,anxiety,46,67,as needed for anxiety
(ALSO KNOWN AS XANAX) 0.5 TABLET BY MOUTH THREE TIMES A DAY AS NEEDED,also known as xanax 0.5 tablet by mouth three times a day as needed,,,,,0.5,,tablet,19,30, 0.5 tablet,,,,,,,by mouth,31,39,by mouth,3,,1,,day,,,,,,,,40,57,three times a day,3 times per day,,,,,,,,,,,1,,58,67,as needed
(ALSO KNOWN AS XANAX) 0.5 TABLET BY MOUTH TWICE A DAY,also known as xanax 0.5 tablet by mouth twice a day,,,,,0.5,,tablet,19,30, 0.5 tablet,,,,,,,by mouth,31,39,by mouth,2,,1,,day,,,,,,,,40,51,twice a day,twice daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS XANAX) 0.5 TABLET BY MOUTH TWICE A DAY AS NEEDED FOR ANXIETY,also known as xanax 0.5 tablet by mouth twice a day as needed for anxiety,,,,,0.5,,tablet,19,30, 0.5 tablet,,,,,,,by mouth,31,39,by mouth,2,,1,,day,,,,,,,,40,51,twice a day,twice daily,,,,,,,,,,,1,anxiety,52,73,as needed for anxiety
(ALSO KNOWN AS XANAX) 0.5-1 TABLETS BY MOUTH DAILY AS NEEDED FOR ANXIETY,also known as xanax 0.5-1 tablets by mouth daily as needed for anxiety,,,,,0.5,1,tablet,19,33, 0.5-1 tablets,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,48,daily,daily,,,,,,,,,,,1,anxiety,49,70,as needed for anxiety
(ALSO KNOWN AS XANAX) 1 TABLET BY MOUTH DAILY,also known as xanax 1 tablet by mouth daily,,,,,1,,tablet,19,28, 1 tablet,,,,,,,by mouth,29,37,by mouth,1,,1,,day,,,,,,,,38,43,daily,daily,,,,,,,,,,,,,,,
(ALSO KNOWN AS XANAX) 1 TABLET BY MOUTH DAILY AS NEEDED,also known as xanax 1 tablet by mouth daily as needed,,,,,1,,tablet,19,28, 1 tablet,,,,,,,by mouth,29,37,by mouth,1,,1,,day,,,,,,,,38,43,daily,daily,,,,,,,,,,,1,,44,53,as needed
(ALSO KNOWN AS XANAX) 1 TABLET BY MOUTH DAILY AS NEEDED FOR ANXIETY,also known as xanax 1 tablet by mouth daily as needed for anxiety,,,,,1,,tablet,19,28, 1 tablet,,,,,,,by mouth,29,37,by mouth,1,,1,,day,,,,,,,,38,43,daily,daily,,,,,,,,,,,1,anxiety,44,65,as needed for anxiety
(ALSO KNOWN AS XANAX) 1 TABLET BY MOUTH DAILY FOR 10 DAYS AS NEEDED FOR ANXIETY,also known as xanax 1 tablet by mouth daily for 10 days as needed for anxiety,,,,,1,,tablet,19,28, 1 tablet,,,,,,,by mouth,29,37,by mouth,1,,1,,day,,,,,,,,38,43,daily,daily,,,,,10,,day,44,54,10 day,1,anxiety,56,77,as needed for anxiety
(ALSO KNOWN AS XANAX) 1 TABLET BY MOUTH DAILY FOR 14 DAYS AS NEEDED FOR ANXIETY,also known as xanax 1 tablet by mouth daily for 14 days as needed for anxiety,,,,,1,,tablet,19,28, 1 tablet,,,,,,,by mouth,29,37,by mouth,1,,1,,day,,,,,,,,38,43,daily,daily,,,,,14,,day,44,54,14 day,1,anxiety,56,77,as needed for anxiety
(ALSO KNOWN AS XANAX) 1 TABLET BY MOUTH DAILY FOR 30 DAY(S) AS NEEDED FOR ANXIETY,also known as xanax 1 tablet by mouth daily for 30 days as needed for anxiety,,,,,1,,tablet,19,28, 1 tablet,,,,,,,by mouth,29,37,by mouth,1,,1,,day,,,,,,,,38,43,daily,daily,,,,,30,,day,44,54,30 day,1,anxiety,56,77,as needed for anxiety
(ALSO KNOWN AS XANAX) 1 TABLET BY MOUTH EVERY 12 HOURS AS NEEDED,also known as xanax 1 tablet by mouth every 12 hours as needed,,,,,1,,tablet,19,28, 1 tablet,,,,,,,by mouth,29,37,by mouth,1,,12,,hour,,,,,,,,38,51,every 12 hour,every 12 hours,,,,,,,,,,,1,,53,62,as needed
(ALSO KNOWN AS XANAX) 1 TABLET BY MOUTH EVERY 12 HOURS AS NEEDED FOR ANXIETY,also known as xanax 1 tablet by mouth every 12 hours as needed for anxiety,,,,,1,,tablet,19,28, 1 tablet,,,,,,,by mouth,29,37,by mouth,1,,12,,hour,,,,,,,,38,51,every 12 hour,every 12 hours,,,,,,,,,,,1,anxiety,53,74,as needed for anxiety
(ALSO KNOWN AS XANAX) 1 TABLET BY MOUTH EVERY 6 HOURS,also known as xanax 1 tablet by mouth every 6 hours,,,,,1,,tablet,19,28, 1 tablet,,,,,,,by mouth,29,37,by mouth,1,,6,,hour,,,,,,,,38,50,every 6 hour,every 6 hours,,,,,,,,,,,,,,,
(ALSO KNOWN AS XANAX) 1 TABLET BY MOUTH EVERY 6 HOURS AS NEEDED,also known as xanax 1 tablet by mouth every 6 hours as needed,,,,,1,,tablet,19,28, 1 tablet,,,,,,,by mouth,29,37,by mouth,1,,6,,hour,,,,,,,,38,50,every 6 hour,every 6 hours,,,,,,,,,,,1,,52,61,as needed
(ALSO KNOWN AS XANAX) 1 TABLET BY MOUTH EVERY 6 HOURS AS NEEDED FOR ANXIETY,also known as xanax 1 tablet by mouth every 6 hours as needed for anxiety,,,,,1,,tablet,19,28, 1 tablet,,,,,,,by mouth,29,37,by mouth,1,,6,,hour,,,,,,,,38,50,every 6 hour,every 6 hours,,,,,,,,,,,1,anxiety,52,73,as needed for anxiety
(ALSO KNOWN AS XANAX) 1 TABLET BY MOUTH EVERY 6 HOURS FOR 5 DAYS AS NEEDED FOR ANXIETY,also known as xanax 1 tablet by mouth every 6 hours for 5 days as needed for anxiety,,,,,1,,tablet,19,28, 1 tablet,,,,,,,by mouth,29,37,by mouth,1,,6,,hour,,,,,,,,38,50,every 6 hour,every 6 hours,,,,,5,,day,52,61,5 day,1,anxiety,63,84,as needed for anxiety
(ALSO KNOWN AS XANAX) 1 TABLET BY MOUTH EVERY 8 HOURS,also known as xanax 1 tablet by mouth every 8 hours,,,,,1,,tablet,19,28, 1 tablet,,,,,,,by mouth,29,37,by mouth,1,,8,,hour,,,,,,,,38,50,every 8 hour,every 8 hours,,,,,,,,,,,,,,,
