sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,when,when_text_start,when_text_end,when_text,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
4 milliliters (320 mg) by mouth twice a day for 10 days,,,,,4,,mL,0,12,4 milliliter,320,,mg,13,21, (320 mg,by mouth,23,31,by mouth,2,,1,,day,,,,,,,,32,43,twice a day,twice daily,,,,,10,,day,44,54,10 day,,,,,
takes as directed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,as directed,,,,,,,,,,,,,,,,
2 puf for inhalation every 4 hours as needed,,,,,2,,puff,0,5,2 puf,,,,,,,via inhalation,10,20,inhalation,1,,4,,hour,,,,,,,,21,33,every 4 hour,every 4 hours,,,,,,,,,,,1,,35,44,as needed
2 puffs from the inhaler every 6 hours,,,,,2,,puff,0,6,2 puff,,,,,,,via inhalation,8,24,from the inhaler,1,,6,,hour,,,,,,,,25,37,every 6 hour,every 6 hours,,,,,,,,,,,,,,,
75mg 1 tab by mouth daily,,,,,1,,tablet,4,10, 1 tab,75,,mg,0,4,75mg,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,20,25,daily,daily,,,,,,,,,,,,,,,
(also known as diovan) 1 tablet by mouth daily,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,46,daily,daily,,,,,,,,,,,,,,,
take 10 mg by mouth daily.,take,0,4,take,,,,,,,10,,mg,4,10, 10 mg,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,20,25,daily,daily,,,,,,,,,,,,,,,
5mg by mouth twice daily,,,,,,,,,,,5,,mg,0,3,5mg,by mouth,4,12,by mouth,2,,1,,day,,,,,,,,13,24,twice daily,twice daily,,,,,,,,,,,,,,,
50 mg twice daily,,,,,,,,,,,50,,mg,0,5,50 mg,,,,,2,,1,,day,,,,,,,,6,17,twice daily,twice daily,,,,,,,,,,,,,,,
(also known as macrobid) 1 capsule by mouth twice a day for 5 days,,,,,1,,capsule,24,34, 1 capsule,,,,,,,by mouth,35,43,by mouth,2,,1,,day,,,,,,,,44,55,twice a day,twice daily,,,,,5,,day,56,65,5 day,,,,,
40 mg 1 tab daily,,,,,1,,tablet,5,11, 1 tab,40,,mg,0,5,40 mg,,,,,1,,1,,day,,,,,,,,12,17,daily,daily,,,,,,,,,,,,,,,
20mg by mouth at bedtime,,,,,,,,,,,20,,mg,0,4,20mg,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,24,at bedtime,daily,at bedtime,14,24,at bedtime,,,,,,,,,,,
2 tablets by mouth twice a day for 10 days,,,,,2,,tablet,0,9,2 tablets,,,,,,,by mouth,10,18,by mouth,2,,1,,day,,,,,,,,19,30,twice a day,twice daily,,,,,10,,day,31,41,10 day,,,,,
81 mg 1 tablet by mouth once daily,,,,,1,,tablet,5,14, 1 tablet,81,,mg,0,5,81 mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,34,once daily,daily,,,,,,,,,,,,,,,
1 capsule by mouth three times a day for 10 days as needed for cough,,,,,1,,capsule,0,9,1 capsule,,,,,,,by mouth,10,18,by mouth,3,,1,,day,,,,,,,,19,36,three times a day,3 times per day,,,,,10,,day,37,47,10 day,1,cough,49,68,as needed for cough
200mg twice daily,,,,,,,,,,,200,,mg,0,5,200mg,,,,,2,,1,,day,,,,,,,,6,17,twice daily,twice daily,,,,,,,,,,,,,,,
(also known as k-tab) 1 tablet by mouth daily,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,45,daily,daily,,,,,,,,,,,,,,,
inhale 2 puffs by inhalation route 2 times per day in the morning and evening,inhale,0,6,inhale,2,,puff,6,13, 2 puff,,,,,,,via inhalation,0,6,inhale,2,,1,,day,,,,,,,,35,50,2 times per day,twice daily,in the morning,51,65,in the morning,,,,,,,,,,,
200mg once daily,,,,,,,,,,,200,,mg,0,5,200mg,,,,,1,,1,,day,,,,,,,,6,16,once daily,daily,,,,,,,,,,,,,,,
8 tablets by mouth every week,,,,,8,,tablet,0,9,8 tablets,,,,,,,by mouth,10,18,by mouth,1,,1,,week,,,,,,,,19,29,every week,every week,,,,,,,,,,,,,,,
10mg by mouth once a day,,,,,,,,,,,10,,mg,0,4,10mg,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,24,once a day,daily,,,,,,,,,,,,,,,
1 tablet twice daily,,,,,1,,tablet,0,8,1 tablet,,,,,,,,,,,2,,1,,day,,,,,,,,9,20,twice daily,twice daily,,,,,,,,,,,,,,,
(also known as pamelor) 2 capsules by mouth every evening at bedtime,,,,,2,,capsule,23,34, 2 capsules,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,68,every evening at bedtime,daily,in the evening at bedtime,44,68,every evening at bedtime,,,,,,,,,,,
(also known as minocin) 1 capsule by mouth twice a day,,,,,1,,capsule,23,33, 1 capsule,,,,,,,by mouth,34,42,by mouth,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,,,,,,,,,,,
12.5mg by mouth daily,,,,,,,,,,,12.5,,mg,0,6,12.5mg,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
325mg once daily,,,,,,,,,,,325,,mg,0,5,325mg,,,,,1,,1,,day,,,,,,,,6,16,once daily,daily,,,,,,,,,,,,,,,
1 mg orally once daily,,,,,,,,,,,1,,mg,0,4,1 mg,by mouth,5,11,orally,1,,1,,day,,,,,,,,12,22,once daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth at the first sign of symptoms as needed for headache,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,headache,48,70,as needed for headache
1 capsule by mouth every week for 12 weeks,,,,,1,,capsule,0,9,1 capsule,,,,,,,by mouth,10,18,by mouth,1,,1,,week,,,,,,,,19,29,every week,every week,,,,,12,,week,30,41,12 week,,,,,
600mg twice daily,,,,,,,,,,,600,,mg,0,5,600mg,,,,,2,,1,,day,,,,,,,,6,17,twice daily,twice daily,,,,,,,,,,,,,,,
(also known as zofran) 1 tablet by mouth every 8 hours as needed for nausea,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,1,,8,,hour,,,,,,,,41,53,every 8 hour,every 8 hours,,,,,,,,,,,1,nausea,55,75,as needed for nausea
10 mg 1 tablet daily,,,,,1,,tablet,5,14, 1 tablet,10,,mg,0,5,10 mg,,,,,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
?mg 1 tab by mouth daily,,,,,1,,tablet,3,9, 1 tab,,,,,,,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,19,24,daily,daily,,,,,,,,,,,,,,,
150mg once daily,,,,,,,,,,,150,,mg,0,5,150mg,,,,,1,,1,,day,,,,,,,,6,16,once daily,daily,,,,,,,,,,,,,,,
25mg 1 tablet by mouth twice daily,,,,,1,,tablet,4,13, 1 tablet,25,,mg,0,4,25mg,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,,,,,
by mouth as needed for pain,,,,,,,,,,,,,,,,,by mouth,0,8,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,pain,9,27,as needed for pain
(also known as arava) 1 tablet by mouth daily,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,45,daily,daily,,,,,,,,,,,,,,,
apply sparingly and rub gently into the affected area(s) by topical route 2 times per day,apply,0,5,apply,,,,,,,,,,,,,topically,60,67,topical,2,,1,,day,,,,,,,,74,89,2 times per day,twice daily,,,,,,,,,,,,,,,
81mg 1 tab po daily,,,,,1,,tablet,4,10, 1 tab,81,,mg,0,4,81mg,by mouth,11,13,po,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
(also known as zoloft) 2 tablets by mouth daily,,,,,2,,tablet,22,32, 2 tablets,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
1 capsule by mouth every 12 hours for 7 days,,,,,1,,capsule,0,9,1 capsule,,,,,,,by mouth,10,18,by mouth,1,,12,,hour,,,,,,,,19,32,every 12 hour,every 12 hours,,,,,7,,day,34,43,7 day,,,,,
"1 application topical twice daily, at 10:00 and 18:00",,,,,1,,application,0,13,1 application,,,,,,,topically,2,13,application,2,,1,,day,,,,,,,,22,33,twice daily,twice daily,,,,,,,,,,,,,,,
600 mg orally every 6 hours,,,,,,,,,,,600,,mg,0,6,600 mg,by mouth,7,13,orally,1,,6,,hour,,,,,,,,14,26,every 6 hour,every 6 hours,,,,,,,,,,,,,,,
100 mg orally twice daily as needed,,,,,,,,,,,100,,mg,0,6,100 mg,by mouth,7,13,orally,2,,1,,day,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,1,,26,35,as needed
(also known as amaryl) 1 tablet by mouth twice a day,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,2,,1,,day,,,,,,,,41,52,twice a day,twice daily,,,,,,,,,,,,,,,
1tablet oral daily,,,,,1,,tablet,0,7,1tablet,,,,,,,by mouth,8,12,oral,1,,1,,day,,,,,,,,13,18,daily,daily,,,,,,,,,,,,,,,
50mg one tablet by mouth daily,,,,,1,,tablet,4,15, one tablet,50,,mg,0,4,50mg,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,,,,,
(also known as roxicodone) 1 tablet by mouth every 6 hours for 5 days as needed for pain,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,44,by mouth,1,,6,,hour,,,,,,,,45,57,every 6 hour,every 6 hours,,,,,5,,day,59,68,5 day,1,pain,70,88,as needed for pain
(also known as risperdal) 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,25,34, 1 tablet,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,68,every evening at bedtime,daily,in the evening at bedtime,44,68,every evening at bedtime,,,,,,,,,,,
16 g orally as needed,,,,,,,,,,,16,,g,0,4,16 g,by mouth,5,11,orally,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,12,21,as needed
500 mg once daily,,,,,,,,,,,500,,mg,0,6,500 mg,,,,,1,,1,,day,,,,,,,,7,17,once daily,daily,,,,,,,,,,,,,,,
50mcg by mouth daily,,,,,,,,,,,50,,mcg,0,5,50mcg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
apply a small amount to the affected area by topical route 3 times per day for 7 days,apply,0,5,apply,,,,,,,,,,,,,topically,45,52,topical,3,,1,,day,,,,,,,,59,74,3 times per day,3 times per day,,,,,7,,day,75,84,7 day,,,,,
1 tablet by mouth every 8 hours for 5 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,8,,hour,,,,,,,,18,30,every 8 hour,every 8 hours,,,,,5,,day,32,41,5 day,,,,,
5mg by mouth once daily,,,,,,,,,,,5,,mg,0,3,5mg,by mouth,4,12,by mouth,1,,1,,day,,,,,,,,13,23,once daily,daily,,,,,,,,,,,,,,,
1 puf for inhalation every twelve hours,,,,,1,,puff,0,5,1 puf,,,,,,,via inhalation,10,20,inhalation,1,,12,,hour,,,,,,,,21,38,every twelve hour,every 12 hours,,,,,,,,,,,,,,,
(also known as cosopt) 1 drop in both eyes twice a day,,,,,1,,drops,22,29, 1 drop,,,,,,,in both eyes,30,42,in both eyes,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,,,,,,,,,,,
1 tablet by mouth every 6 hours for 5 days as needed for nausea,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,6,,hour,,,,,,,,18,30,every 6 hour,every 6 hours,,,,,5,,day,32,41,5 day,1,nausea,43,63,as needed for nausea
1 tablet by mouth every 8 hours as needed for muscle spasms,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,8,,hour,,,,,,,,18,30,every 8 hour,every 8 hours,,,,,,,,,,,1,muscle spasm,32,59,as needed for muscle spasms
300mg twice daily,,,,,,,,,,,300,,mg,0,5,300mg,,,,,2,,1,,day,,,,,,,,6,17,twice daily,twice daily,,,,,,,,,,,,,,,
40 mg by mouth twice daily,,,,,,,,,,,40,,mg,0,5,40 mg,by mouth,6,14,by mouth,2,,1,,day,,,,,,,,15,26,twice daily,twice daily,,,,,,,,,,,,,,,
81mg once daily by mouth,,,,,,,,,,,81,,mg,0,4,81mg,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,5,15,once daily,daily,,,,,,,,,,,,,,,
(also known as sarafem) 1 tablet by mouth daily,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
10 mg twice daily,,,,,,,,,,,10,,mg,0,5,10 mg,,,,,2,,1,,day,,,,,,,,6,17,twice daily,twice daily,,,,,,,,,,,,,,,
(also known as klonopin) 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,67,every evening at bedtime,daily,in the evening at bedtime,43,67,every evening at bedtime,,,,,,,,,,,
180mg by mouth daily,,,,,,,,,,,180,,mg,0,5,180mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
25mg one tablet by mouth daily,,,,,1,,tablet,4,15, one tablet,25,,mg,0,4,25mg,by mouth,16,24,by mouth,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,,,,,
20 mg one orally daily,,,,,,,,,,,20,,mg,0,5,20 mg,by mouth,10,16,orally,1,,1,,day,,,,,,,,17,22,daily,daily,,,,,,,,,,,,,,,
"use to test for urine ketones when ill, or blood sugars are running high.",use,0,3,use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(also known as femara) 1 tablet by mouth daily,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,46,daily,daily,,,,,,,,,,,,,,,
(also known as cellcept) 2 tablets by mouth twice a day,,,,,2,,tablet,24,34, 2 tablets,,,,,,,by mouth,35,43,by mouth,2,,1,,day,,,,,,,,44,55,twice a day,twice daily,,,,,,,,,,,,,,,
1 drop in eyes as directed three times a day for 7 days,,,,,1,,drops,0,6,1 drop,,,,,,,in both eyes,7,14,in eyes,3,,1,,day,,,,,,,,27,44,three times a day,3 times per day,,,,,7,,day,45,54,7 day,,,,,
"take 17 gram mixed with 8 oz. water, juice, soda, coffee or tea by oral route once daily",take,0,4,take,8,,oz,23,28, 8 oz,17,,g,4,12, 17 gram,by mouth,67,71,oral,1,,1,,day,,,,,,,,78,88,once daily,daily,,,,,,,,,,,,,,,
600mg by mouth twice daily,,,,,,,,,,,600,,mg,0,5,600mg,by mouth,6,14,by mouth,2,,1,,day,,,,,,,,15,26,twice daily,twice daily,,,,,,,,,,,,,,,
1 capsule by mouth three times a day for 10 days,,,,,1,,capsule,0,9,1 capsule,,,,,,,by mouth,10,18,by mouth,3,,1,,day,,,,,,,,19,36,three times a day,3 times per day,,,,,10,,day,37,47,10 day,,,,,
1 tablet by mouth once a day,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,28,once a day,daily,,,,,,,,,,,,,,,
(also known as lamisil) 1 tablet by mouth daily,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
10mg tablet by mouth daily,,,,,,,,,,,10,,mg,0,4,10mg,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
"take 1 tablet (50 mg) by oral route once with fluids as early as possible after the onset of a migraine attack;may repeat after 2 hours if headache returns, not to exceed 200mg in 24hrs",take,0,4,take,1,,tablet,4,13, 1 tablet,50,,mg,13,20, (50 mg,by mouth,25,29,oral,,,,,,,,,,,,,,,,,at aft,119,125,at aft,,,,,,,,,,,
1 tablet by mouth every evening at bedtime for 30 day(s),,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,42,every evening at bedtime,daily,in the evening at bedtime,18,42,every evening at bedtime,30,,day,43,53,30 day,,,,,
1 tab orally every 3 hours as needed,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,12,orally,1,,3,,hour,,,,,,,,13,25,every 3 hour,every 3 hours,,,,,,,,,,,1,,27,36,as needed
100mg 1 po daily,,,,,,,,,,,100,,mg,0,5,100mg,by mouth,8,10,po,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
(also known as zofran odt) 1 tablet on the tongue every 8 hours for 2 days as needed for nausea,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,49,on the tongue,1,,8,,hour,,,,,,,,50,62,every 8 hour,every 8 hours,,,,,2,,day,64,73,2 day,1,nausea,75,95,as needed for nausea
2mg by mouth daily,,,,,,,,,,,2,,mg,0,3,2mg,by mouth,4,12,by mouth,1,,1,,day,,,,,,,,13,18,daily,daily,,,,,,,,,,,,,,,
apply to affected area twice a day,apply,0,5,apply,,,,,,,,,,,,,topically,6,22,to affected area,2,,1,,day,,,,,,,,23,34,twice a day,twice daily,,,,,,,,,,,,,,,
81 mg every morning for until discontinued,,,,,,,,,,,81,,mg,0,5,81 mg,,,,,1,,1,,day,,,,,,,,6,19,every morning,daily,in the morning,6,19,every morning,,,,,,,,,,,
81mg one tab by mouth daily,,,,,1,,tablet,4,12, one tab,81,,mg,0,4,81mg,by mouth,13,21,by mouth,1,,1,,day,,,,,,,,22,27,daily,daily,,,,,,,,,,,,,,,
one tablet po daily,,,,,1,,tablet,0,10,one tablet,,,,,,,by mouth,11,13,po,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
1000 mg 1 tablet by mouth daily,,,,,1,,tablet,7,16, 1 tablet,1000,,mg,0,7,1000 mg,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,26,31,daily,daily,,,,,,,,,,,,,,,
(also known as wellbutrin sr) 1 tablet by mouth daily,,,,,1,,tablet,29,38, 1 tablet,,,,,,,by mouth,39,47,by mouth,1,,1,,day,,,,,,,,48,53,daily,daily,,,,,,,,,,,,,,,
20 mg 1 tablet once daily,,,,,1,,tablet,5,14, 1 tablet,20,,mg,0,5,20 mg,,,,,1,,1,,day,,,,,,,,15,25,once daily,daily,,,,,,,,,,,,,,,
1000iu by mouth daily,,,,,,,,,,,1000,,international units,0,6,1000iu,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
(also known as catapres) 1 tablet by mouth twice a day,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,,,,,,,,,,,
20 mg tablet by mouth daily,,,,,,,,,,,20,,mg,0,5,20 mg,by mouth,13,21,by mouth,1,,1,,day,,,,,,,,22,27,daily,daily,,,,,,,,,,,,,,,
100 mg orally every twelve hours,,,,,,,,,,,100,,mg,0,6,100 mg,by mouth,7,13,orally,1,,12,,hour,,,,,,,,14,31,every twelve hour,every 12 hours,,,,,,,,,,,,,,,
"take 1 packet (17 gram) mixed with 8 oz. water, juice, soda, coffee or tea by oral route once daily",take,0,4,take,1,,packet,4,13, 1 packet,17,,g,13,22, (17 gram,by mouth,78,82,oral,1,,1,,day,,,,,,,,89,99,once daily,daily,,,,,,,,,,,,,,,
20 mg orally twice daily,,,,,,,,,,,20,,mg,0,5,20 mg,by mouth,6,12,orally,2,,1,,day,,,,,,,,13,24,twice daily,twice daily,,,,,,,,,,,,,,,
take 1 tablet (100 mg) by oral route once daily as needed approximately 1 hour before sexual activity,take,0,4,take,1,,tablet,4,13, 1 tablet,100,,mg,13,21, (100 mg,by mouth,26,30,oral,1,,1,,day,,,,,,,,37,47,once daily,daily,,,,,,,,,,,1,sexual activity,48,101,as needed approximately 1 hour before sexual activity
20mg 1 tab daily by mouth,,,,,1,,tablet,4,10, 1 tab,20,,mg,0,4,20mg,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
81 mg daily by mouth,,,,,,,,,,,81,,mg,0,5,81 mg,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,6,11,daily,daily,,,,,,,,,,,,,,,
1000mg 1 tab by mouth daily,,,,,1,,tablet,6,12, 1 tab,1000,,mg,0,6,1000mg,by mouth,13,21,by mouth,1,,1,,day,,,,,,,,22,27,daily,daily,,,,,,,,,,,,,,,
4mg by mouth daily,,,,,,,,,,,4,,mg,0,3,4mg,by mouth,4,12,by mouth,1,,1,,day,,,,,,,,13,18,daily,daily,,,,,,,,,,,,,,,
2000iu by mouth daily,,,,,,,,,,,2000,,international units,0,6,2000iu,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
injection monthly,,,,,,,,,,,,,,,,,via injection,0,9,injection,1,,1,,month,,,,,,,,10,17,monthly,every month,,,,,,,,,,,,,,,
100mg daily by mouth,,,,,,,,,,,100,,mg,0,5,100mg,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,6,11,daily,daily,,,,,,,,,,,,,,,
3 capsules by mouth daily,,,,,3,,capsule,0,10,3 capsules,,,,,,,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,20,25,daily,daily,,,,,,,,,,,,,,,
81 mg once daily by mouth,,,,,,,,,,,81,,mg,0,5,81 mg,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,6,16,once daily,daily,,,,,,,,,,,,,,,
take by mouth daily,take,0,4,take,,,,,,,,,,,,,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
(motrin) 1 tablet by mouth every 6 hours as needed for pain,,,,,1,,tablet,8,17, 1 tablet,,,,,,,by mouth,18,26,by mouth,1,,6,,hour,,,,,,,,27,39,every 6 hour,every 6 hours,,,,,,,,,,,1,pain,41,59,as needed for pain
(also known as norco) 1 tablet by mouth every 6 hours for 5 days as needed for pain,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,6,,hour,,,,,,,,40,52,every 6 hour,every 6 hours,,,,,5,,day,54,63,5 day,1,pain,65,83,as needed for pain
1.5 tablets by mouth twice a day,,,,,1.5,,tablet,0,11,1.5 tablets,,,,,,,by mouth,12,20,by mouth,2,,1,,day,,,,,,,,21,32,twice a day,twice daily,,,,,,,,,,,,,,,
(also known as diovan hct) 1 tablet by mouth daily,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,44,by mouth,1,,1,,day,,,,,,,,45,50,daily,daily,,,,,,,,,,,,,,,
(also known as roxicodone) 1 tablet by mouth every 4 hours as needed for pain,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,44,by mouth,1,,4,,hour,,,,,,,,45,57,every 4 hour,every 4 hours,,,,,,,,,,,1,pain,59,77,as needed for pain
5 mg by mouth once daily,,,,,,,,,,,5,,mg,0,4,5 mg,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,24,once daily,daily,,,,,,,,,,,,,,,
20mg one tablet daily,,,,,1,,tablet,4,15, one tablet,20,,mg,0,4,20mg,,,,,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
80mg 1 tablet by mouth daily,,,,,1,,tablet,4,13, 1 tablet,80,,mg,0,4,80mg,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,28,daily,daily,,,,,,,,,,,,,,,
20 mg once a day,,,,,,,,,,,20,,mg,0,5,20 mg,,,,,1,,1,,day,,,,,,,,6,16,once a day,daily,,,,,,,,,,,,,,,
(also known as glucophage xr) 1 tablet by mouth twice a day,,,,,1,,tablet,29,38, 1 tablet,,,,,,,by mouth,39,47,by mouth,2,,1,,day,,,,,,,,48,59,twice a day,twice daily,,,,,,,,,,,,,,,
80 mg by mouth daily,,,,,,,,,,,80,,mg,0,5,80 mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
81mg orally daily,,,,,,,,,,,81,,mg,0,4,81mg,by mouth,5,11,orally,1,,1,,day,,,,,,,,12,17,daily,daily,,,,,,,,,,,,,,,
40 mg twice daily,,,,,,,,,,,40,,mg,0,5,40 mg,,,,,2,,1,,day,,,,,,,,6,17,twice daily,twice daily,,,,,,,,,,,,,,,
2.5 milliliters (2.5 mg) by mouth daily,,,,,2.5,,mL,0,14,2.5 milliliter,2.5,,mg,15,23, (2.5 mg,by mouth,25,33,by mouth,1,,1,,day,,,,,,,,34,39,daily,daily,,,,,,,,,,,,,,,
10 milliliters (10 mg) by mouth daily,,,,,10,,mL,0,13,10 milliliter,10,,mg,14,21, (10 mg,by mouth,23,31,by mouth,1,,1,,day,,,,,,,,32,37,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth every 8 hours as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,8,,hour,,,,,,,,18,30,every 8 hour,every 8 hours,,,,,,,,,,,1,,32,41,as needed
20mg one tab by mouth daily,,,,,1,,tablet,4,12, one tab,20,,mg,0,4,20mg,by mouth,13,21,by mouth,1,,1,,day,,,,,,,,22,27,daily,daily,,,,,,,,,,,,,,,
2 tablets by mouth every morning,,,,,2,,tablet,0,9,2 tablets,,,,,,,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,19,32,every morning,daily,in the morning,19,32,every morning,,,,,,,,,,,
1 drop in both eyes twice a day for 90 days,,,,,1,,drops,0,6,1 drop,,,,,,,in both eyes,7,19,in both eyes,2,,1,,day,,,,,,,,20,31,twice a day,twice daily,,,,,90,,day,32,42,90 day,,,,,
(also known as cleocin) 1 capsule by mouth every 6 hours for 7 days,,,,,1,,capsule,23,33, 1 capsule,,,,,,,by mouth,34,42,by mouth,1,,6,,hour,,,,,,,,43,55,every 6 hour,every 6 hours,,,,,7,,day,57,66,7 day,,,,,
1 tablet by mouth daily for 3 months,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,3,,month,24,35,3 month,,,,,
(also known as lotensin) 1 tablet by mouth daily,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,48,daily,daily,,,,,,,,,,,,,,,
0.5 gram into the vagina as directed twice a week,,,,,,,,,,,0.5,,g,0,8,0.5 gram,vaginally,9,24,into the vagina,2,,1,,week,,,,,,,,37,49,twice a week,2 times per week,,,,,,,,,,,,,,,
40mg 1 tab daily by mouth,,,,,1,,tablet,4,10, 1 tab,40,,mg,0,4,40mg,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
